geometry,access,source,note,leisure,name,nodes,wikidata,addr:city,addr:country,addr:postcode,addr:street,description,golf:course,golf:par,phone,website,addr:housenumber,addr:housename,start_date,source:name,wikipedia,email,alt_name,postal_code,fhrs:id,not:addr:postcode,opening_hours,source:address,name:en,surface,old_name,operator,source:addr,golf,fixme,charge,fee,ways,type
"POLYGON ((-0.2363839 51.4241102, -0.2362474 51.4246168, -0.2360008 51.4255947, -0.2360173 51.4258836, -0.236017 51.4260576, -0.2358211 51.4260882, -0.2357648 51.4261847, -0.2352418 51.4262282, -0.2345555 51.4262262, -0.234232 51.4262039, -0.2336795 51.4261319, -0.2335959 51.4261122, -0.2335632 51.4249364, -0.2335513 51.4247078, -0.2334431 51.4240908, -0.233417 51.4239064, -0.2333549 51.4238329, -0.2333051 51.4233913, -0.2336454 51.4231518, -0.2334447 51.4228468, -0.2333787 51.4226631, -0.2337166 51.4221754, -0.2347577 51.4211724, -0.2345121 51.4208639, -0.2345909 51.4200088, -0.2344715 51.4191681, -0.2352449 51.4191615, -0.2353749 51.4196424, -0.2356757 51.4197141, -0.2365629 51.4199254, -0.237691 51.4200188, -0.2387274 51.420161, -0.2393324 51.4202752, -0.2413354 51.420551, -0.2426867 51.4203304, -0.2438825 51.4201937, -0.2449809 51.4199867, -0.2451322 51.4199492, -0.2453952 51.4198902, -0.2458456 51.419803, -0.2458735 51.4198796, -0.2460903 51.4198442, -0.2462405 51.4202884, -0.2466303 51.4211471, -0.2471475 51.422665, -0.247195 51.4226855, -0.247623 51.4229632, -0.2479786 51.423313, -0.2480219 51.4239481, -0.2479367 51.4239591, -0.2477826 51.4243083, -0.2479287 51.4243835, -0.2477286 51.4246413, -0.2472613 51.424973, -0.2469475 51.425123, -0.246715 51.4254346, -0.246717 51.4256417, -0.2448289 51.4258953, -0.2434362 51.4261499, -0.2429771 51.4262358, -0.2405689 51.4268504, -0.239962 51.4268133, -0.2396689 51.4267239, -0.2390215 51.4262065, -0.238718 51.4259377, -0.2387412 51.4258723, -0.2387577 51.425817, -0.2387428 51.4258012, -0.2386352 51.4257937, -0.2387624 51.4250508, -0.2389121 51.4241293, -0.2380603 51.4240741, -0.237211 51.4240801, -0.2363839 51.4241102))",private,,,golf_course,Royal Wimbledon Golf Course,"[36730219, 36730226, 36730227, 1570803699, 7300508007, 36730229, 7300508006, 7300508005, 36730230, 7300508000, 36730231, 36730232, 36730233, 36730234, 36730235, 36730236, 4707152100, 36730237, 36730238, 36730239, 36730240, 36730241, 423224983, 674335921, 674335920, 423224985, 423224987, 423224989, 6656082876, 423224992, 36730247, 36730248, 36730249, 36730250, 36730251, 6566656723, 36730252, 36730253, 36730254, 36730257, 36730258, 36730259, 36730260, 21094546, 7107822530, 3229733186, 6566636549, 21094543, 3229733187, 7107822549, 36730269, 7107822541, 21094540, 7107822531, 7300618486, 7300618487, 21094539, 21094538, 2016404700, 21094537, 21094536, 21094535, 21094534, 5258397107, 36730204, 36730205, 36730206, 36730207, 36730210, 36730211, 36730213, 36730217, 36730218, 36730219]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"POLYGON ((-0.3972933 51.6060947, -0.3963524 51.6060812, -0.3963965 51.605648, -0.3944386 51.6057979, -0.3933382 51.6060966, -0.3923656 51.6063555, -0.3902765 51.6068935, -0.3901238 51.6071959, -0.3898398 51.6077778, -0.3896389 51.6083959, -0.3895436 51.6087251, -0.3895397 51.6091271, -0.3894143 51.6102218, -0.3893696 51.6104787, -0.3894469 51.6109653, -0.3896145 51.6118313, -0.3898318 51.6122131, -0.3899393 51.6125899, -0.3911294 51.6136171, -0.3924886 51.6151093, -0.3927755 51.615054, -0.3947734 51.6146686, -0.3970317 51.6141549, -0.3999739 51.6131942, -0.3999111 51.6126192, -0.4000013 51.6121066, -0.3997194 51.6118007, -0.3997262 51.6117831, -0.3997443 51.6114361, -0.399933 51.6111524, -0.3988961 51.610797, -0.3981539 51.6105371, -0.3979749 51.610472, -0.3974506 51.6102745, -0.3972614 51.6080776, -0.3971939 51.6075865, -0.3971635 51.6073553, -0.3973627 51.6063862, -0.3972933 51.6060947))",,,,golf_course,Pinner Hill Golf Club,"[59083028, 59083029, 59083030, 59083031, 582226843, 582226769, 59083032, 59083033, 582236114, 59083034, 2016685714, 2016685718, 582236111, 59083035, 2016685743, 2016685802, 2016685820, 59083036, 6592321283, 2851556988, 6562807561, 6562739477, 59083038, 59083039, 6592269228, 582226762, 6562873842, 8195451557, 6592269223, 582226733, 6592269238, 6592269243, 59083041, 59083042, 59083043, 582226836, 6592269239, 6592321274, 59083028]",,Pinner Hill,,HA5 3YA,South View Road,18 hole Par 71,18_hole,71,+44 20 8866 0963,http://www.pinnerhillgc.co.uk/,,,,,,phgc@pinnerhillgc.com,,,,,,,,,,,,,,,,,
"POLYGON ((0.0645648 51.4174475, 0.0641907 51.4172633, 0.0640295 51.4171418, 0.065033 51.4163566, 0.0648493 51.4162316, 0.0645346 51.4161668, 0.0637107 51.4160162, 0.0624384 51.4155682, 0.0615275 51.4153974, 0.06133 51.4151905, 0.0595919 51.4145261, 0.0581966 51.4140674, 0.0576768 51.4139131, 0.0576504 51.4138691, 0.0583504 51.4132532, 0.0585885 51.4126032, 0.058886 51.4122336, 0.059329 51.4119877, 0.0617154 51.4109269, 0.0627344 51.4105782, 0.0632478 51.4104653, 0.064137 51.410375, 0.0647988 51.4101683, 0.0651065 51.4098386, 0.0660505 51.4109262, 0.0661459 51.4113067, 0.0657694 51.4115072, 0.0648942 51.412175, 0.0645224 51.4132732, 0.065073 51.4146542, 0.0650586 51.4151451, 0.0661893 51.415437, 0.0672869 51.4149869, 0.067687 51.4151171, 0.0674968 51.4153761, 0.0680663 51.4155701, 0.0679433 51.4158458, 0.0677807 51.4158303, 0.0675226 51.4160534, 0.0669834 51.4166523, 0.0669061 51.4167227, 0.0665767 51.4168444, 0.0655415 51.4172672, 0.0651711 51.4176314, 0.0650766 51.4176232, 0.0645648 51.4174475))",,,,golf_course,Chislehurst Golf Course,"[59659499, 59659500, 7928474980, 5534822552, 7928478013, 5534822553, 5534822554, 59659501, 7928474981, 2535644772, 2535644771, 7928474982, 7928478014, 59659502, 7928474983, 59659503, 7928474984, 7928476185, 2971921936, 2971921935, 2971921934, 7928476186, 7928476187, 59659506, 2971921933, 7928474975, 7928474976, 7928474977, 59659512, 33395376, 33395375, 2971921941, 2971921940, 2971921939, 7928474978, 2971921938, 7928474979, 59659511, 7928695392, 5915716365, 5915716369, 5915716368, 5915716367, 5915716366, 7928478031, 59659499]",,Chislehurst,,BR7 5HJ,Camden Park Road,18 hole Par 66,18_hole,66,+44 20 8467 2782,https://www.chislehurstgolfclub.co.uk/,,,,,,,,,,,,,,,,,,,,,,,
"POLYGON ((-0.3685631 51.6228532, -0.3678883 51.622993, -0.3663528 51.623434, -0.3655462 51.623839, -0.3650661 51.6241612, -0.3650112 51.624198, -0.3649481 51.6242404, -0.364912 51.6242646, -0.3647316 51.6243899, -0.3633536 51.6238308, -0.3624356 51.6235081, -0.3595781 51.6225045, -0.358222 51.6218811, -0.3578191 51.621404, -0.3600082 51.6194026, -0.3604708 51.6189661, -0.3613086 51.6182133, -0.361793 51.6178339, -0.3626679 51.6171139, -0.3634426 51.6176171, -0.365303 51.6181881, -0.3658695 51.6183693, -0.3662815 51.6186997, -0.3655555 51.618931, -0.3661514 51.6195742, -0.3656125 51.6197379, -0.3665396 51.6207787, -0.368147 51.6206548, -0.3685348 51.6220059, -0.3685631 51.6228532))",,,,golf_course,Grims Dyke Golf Club,"[60082978, 7529068655, 60082979, 2906464798, 2906464799, 2906464800, 2906465501, 2906465502, 60082980, 60083070, 60082981, 60082982, 60082983, 60082984, 60082985, 60082986, 2284835759, 7761435730, 60082987, 60082988, 60082989, 60082990, 60082991, 60082992, 60082993, 60082994, 60082995, 60082996, 60082997, 60082978]",,Pinner,,HA5 4AL,Oxhey Lane,18 hole Par 69,18_hole,69,+44 20 8428 4539,http://www.grimsdyke.co.uk,,,,,,info@grimsdyke.co.uk,,,,,,,,,,,,,,,,,
"POLYGON ((-0.3624356 51.6235081, -0.3616552 51.6237248, -0.36096 51.6245827, -0.3598442 51.6251475, -0.3593342 51.6252358, -0.3585825 51.6253659, -0.3564196 51.6254672, -0.3532267 51.6261865, -0.3516008 51.6264476, -0.3496046 51.6267673, -0.3471756 51.6276689, -0.3467207 51.6282911, -0.3444548 51.6298203, -0.3447899 51.6300524, -0.3452756 51.6302938, -0.345589 51.6303007, -0.3474503 51.6294793, -0.3474644 51.6294916, -0.3487635 51.6306194, -0.3498793 51.6301399, -0.3513617 51.6314125, -0.3515944 51.6316128, -0.3529778 51.632548, -0.353601 51.6330275, -0.3537502 51.6332566, -0.3546171 51.634894, -0.3554297 51.6350596, -0.3556986 51.6339278, -0.3566677 51.6334242, -0.3571923 51.6331507, -0.3566685 51.6326013, -0.3557243 51.632255, -0.3550205 51.6296338, -0.3560162 51.6290743, -0.3576385 51.6287571, -0.3579559 51.6286961, -0.3578182 51.6284682, -0.3576557 51.6281991, -0.35758 51.6279741, -0.357644 51.6279476, -0.3608544 51.6283437, -0.3613219 51.6283771, -0.3618647 51.6283038, -0.3635607 51.6279874, -0.3643551 51.6277363, -0.3646686 51.6275995, -0.3658591 51.6271891, -0.3661053 51.62705, -0.3661699 51.6269826, -0.3661393 51.6269381, -0.3661711 51.6268774, -0.3657569 51.6264424, -0.3650492 51.6258674, -0.3649157 51.625766, -0.3646575 51.6256996, -0.3646355 51.6254759, -0.3641187 51.6251875, -0.3639226 51.6251653, -0.3635506 51.6248222, -0.3630623 51.6243717, -0.3631541 51.6238665, -0.3633536 51.6238308, -0.3624356 51.6235081))",private,,,golf_course,Hartsbourne Country Club,"[60082981, 60083037, 60083038, 60083039, 9968101532, 60083040, 60083041, 60083042, 2097882203, 60083043, 60083044, 60083045, 60083046, 7904100500, 60083047, 60083048, 60083049, 606931681, 60083050, 60083051, 606931690, 606931699, 60083053, 606931706, 60083054, 60083055, 60083056, 60083057, 2258018245, 60083058, 60083059, 60083060, 60083061, 60083062, 2258018008, 60083063, 2258017995, 2258017981, 60083064, 2258017945, 2264824892, 60083065, 2264824888, 60083066, 9968757894, 9968757893, 9967885383, 9967885385, 9965621011, 9967885384, 9967885382, 9965637217, 9968101456, 60083068, 9968101457, 9968101458, 9968101459, 9968101460, 9968101461, 60083069, 9968101497, 60083070, 60082981]",,Bushey Heath,,WD23 1JW,Hartsbourne Avenue,18 hole Par 71 Main Course & 9 hole Par 35 Hunt Course,27_hole,71 + 35,+44 20 8421 7272,http://www.hartsbournecountryclub.co.uk/,,,,,,office@hartsbournecountryclub.co.uk,,,,,,,,,,,,,,,,,
"POLYGON ((-0.2079725 51.6627734, -0.2121395 51.6614674, -0.2133154 51.6624044, -0.214841 51.6616897, -0.2170748 51.6606794, -0.2189041 51.6600985, -0.2191939 51.6608493, -0.2209114 51.665258, -0.2211431 51.6662056, -0.2243251 51.6688824, -0.2212996 51.6702797, -0.2201623 51.6715306, -0.2196202 51.6712187, -0.2185551 51.6700269, -0.2178729 51.6695219, -0.2157105 51.6700745, -0.2141908 51.6705122, -0.2142037 51.6705365, -0.2143882 51.6708848, -0.2136501 51.6711935, -0.2123174 51.6681004, -0.2113485 51.6668988, -0.2132038 51.6665197, -0.214789 51.6665553, -0.2148815 51.6652851, -0.2119615 51.6653039, -0.2102505 51.6656132, -0.2099017 51.6653091, -0.2094787 51.664731, -0.2080055 51.6628255, -0.2079725 51.6627734))",,,,golf_course,The Shire,"[60149956, 60149957, 60149958, 2536501578, 60149959, 60150857, 2536501579, 60149960, 60149961, 60150858, 60150859, 60150860, 5301829758, 5301829749, 60150861, 8573313822, 60150862, 5301348835, 60150863, 60150864, 276213585, 60150865, 60150866, 60150867, 60149962, 60149963, 9399976552, 60149964, 60149965, 6329133412, 60149956]",,London Borough of Barnet,,EN5 4RE,St Albans Road,18 hole Par 72 Masters Course & 9 hole Par 36 Challenge Course,27_hole,72 + 36,+44 20 8441 7649,http://theshirelondon.com/,,,,,,golf@theshirelondon.com,The Shire London,,,,,,,,Bridgedown Golf Course,,,,,,,,
"POLYGON ((-0.4261565 51.599304, -0.4295154 51.5991818, -0.4298391 51.6009021, -0.4299153 51.6009921, -0.4267525 51.6017358, -0.4243949 51.6022602, -0.4239992 51.6026012, -0.4238121 51.6027909, -0.4228586 51.6020484, -0.4225526 51.601818, -0.4212406 51.6008093, -0.4212288 51.6007019, -0.4211702 51.6004383, -0.4205179 51.6001024, -0.419857 51.6003423, -0.4198144 51.6003361, -0.4191961 51.6002464, -0.4185524 51.598423, -0.4182214 51.5973129, -0.4185665 51.5969722, -0.4190631 51.5964276, -0.4200103 51.5956886, -0.4204261 51.5960234, -0.4207927 51.5963219, -0.4209531 51.5964517, -0.4218788 51.5971473, -0.421971 51.5972165, -0.4223706 51.5970739, -0.4235947 51.5966369, -0.4238265 51.5966568, -0.4244123 51.596734, -0.4254118 51.5966351, -0.4255796 51.5966582, -0.4256269 51.5966648, -0.4256828 51.5966725, -0.4257961 51.5966881, -0.4261051 51.5968507, -0.4263587 51.5969841, -0.4268501 51.5972427, -0.4270613 51.5981741, -0.4266777 51.5988721, -0.4261565 51.599304))",,,,golf_course,Haste Hill Golf Course,"[60365243, 60365244, 60365245, 8715672874, 60365221, 6853636303, 383434255, 8715672875, 7700894730, 8715672880, 8715672882, 7538172331, 60365232, 60365233, 60365234, 7696316459, 60365235, 60365236, 8390543552, 60365237, 7819967237, 60365238, 5615078206, 7819967234, 5615078208, 7724446841, 60365239, 7724446842, 60365240, 486615887, 486615891, 486615881, 60365241, 60365242, 8206821649, 8641718005, 8641718014, 8206821648, 8641718004, 7511543078, 8653472226, 60365243]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"POLYGON ((-0.4042239 51.5445363, -0.3999753 51.5448299, -0.4004302 51.5470183, -0.4032797 51.5474026, -0.4048075 51.5472852, -0.4042239 51.5445363))",,,,golf_course,C & L Golf & Country Club,"[65274879, 65274880, 65274881, 65274882, 65274883, 65274879]",,Northolt,,UB5 6RD,West End Road,9 hole Par 31,9_hole,31,+44 20 8845 5662,http://www.candlcountryclub.co.uk/,,,,,,,,,,,,,,,,,,,,,,,
"POLYGON ((-0.3953334 51.5426103, -0.3954444 51.5434341, -0.3955969 51.5446529, -0.3934538 51.5454394, -0.3947155 51.5475745, -0.3928272 51.5471955, -0.3892223 51.5462347, -0.3869547 51.5444011, -0.3883726 51.5436139, -0.3890764 51.5426744, -0.3894728 51.5423075, -0.390852 51.5419262, -0.3909716 51.5421358, -0.394527 51.5416279, -0.3949517 51.5415672, -0.3950688 51.5415505, -0.3971788 51.5412491, -0.3973448 51.5421352, -0.3973848 51.5423487, -0.3953334 51.5426103))",,,,golf_course,West London Golf Centre,"[65276610, 571247592, 65276611, 65276612, 65276613, 65276614, 65276615, 65276616, 65276617, 65276618, 2319881925, 65276619, 2319881923, 7843521293, 7843521287, 7843521286, 65276622, 7843516466, 65276623, 65276610]",,London,,UB5 6QZ,Ruislip Road,9 hole Par 36,9_hole,36,+44 20 8845 5350,http://westlondongolfcentre.com/,,,,,,,,,,,,,,,,,,,,,,,
"POLYGON ((-0.382207 51.5374204, -0.3790069 51.538795, -0.3778911 51.5384792, -0.3776014 51.5379847, -0.3771543 51.5377815, -0.377103 51.5370477, -0.377199 51.53625, -0.3787791 51.5364242, -0.3806323 51.5367785, -0.382207 51.5374204))",,,,golf_course,Northolt Golf Course,"[65306493, 65307024, 65307025, 65307026, 65307027, 65307028, 65307029, 65306309, 65306310, 65306493]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"POLYGON ((-0.1743824 51.5729577, -0.1757802 51.5726998, -0.1773144 51.5745802, -0.1808509 51.5743906, -0.1815396 51.5743904, -0.1817255 51.5747522, -0.1818789 51.5750449, -0.1819688 51.5753322, -0.1817973 51.5758704, -0.1815995 51.5766302, -0.1813368 51.577897, -0.1816114 51.5779426, -0.1808849 51.5781481, -0.1807944 51.5780022, -0.1794559 51.5779159, -0.1792475 51.5778942, -0.1782057 51.5779365, -0.1775739 51.5780591, -0.177004 51.5781696, -0.1758232 51.5783987, -0.1752298 51.5782792, -0.1753841 51.5779432, -0.1755713 51.5776823, -0.1756516 51.5775026, -0.1759948 51.5765072, -0.1759262 51.5754223, -0.1750736 51.5754464, -0.1749531 51.5743601, -0.1743824 51.5729577))",,,,golf_course,Hampstead Golf Club,"[69295375, 620811199, 69295377, 6594617637, 4166176446, 5224185224, 6594617733, 4166176448, 5224185223, 69295380, 4166176450, 69295381, 4985743088, 620811323, 620811324, 5224154571, 4985743445, 4985743444, 69295386, 620811326, 620811327, 4985744052, 4985744053, 620811328, 620811329, 620811314, 620811315, 69295395, 69295375]",,London,,N2 0TU,Winnington Road,9 hole Par 34,9_hole,34,+44 20 8455 0203,http://www.hampsteadgolfclub.co.uk/,82,,,,,,,,,,,,,,,,,,,,,,
"POLYGON ((0.0441822 51.3833012, 0.0445685 51.3828995, 0.0453409 51.3832209, 0.0463386 51.3835286, 0.0464368 51.3834498, 0.0467901 51.3830584, 0.0472122 51.3823465, 0.0473676 51.3820843, 0.047821 51.38191, 0.0479735 51.3817787, 0.0484673 51.3818028, 0.0486156 51.3817245, 0.0486457 51.381604, 0.0510058 51.3817745, 0.0517362 51.381799, 0.0545719 51.3820233, 0.0544965 51.3832493, 0.0548109 51.3846099, 0.0534625 51.3859323, 0.0518425 51.3861861, 0.0510058 51.3866491, 0.0455126 51.3841851, 0.0441822 51.3833012))",,,,golf_course,Bromley Golf Centre,"[81593353, 81593355, 81593356, 81593358, 4755659037, 4755659038, 5221263356, 4755659039, 4755659040, 4755659041, 4755659043, 4755659042, 81593359, 81593360, 81593362, 2015350290, 2015350298, 2015350301, 2015350300, 81593364, 81593365, 81593366, 81593353]",,Bromley,,BR2 8JF,Magpie Hall Lane,9 hole Par 35,9_hole,35,+44 20 8462 7014,https://www.mytimeactive.co.uk/golf/centres/bromley/,,,,,,,,,,,,,,,,,,,,,,,
"POLYGON ((-0.1524321 51.6375643, -0.1525617 51.6376387, -0.1529412 51.6377486, -0.1523415 51.6386552, -0.1514483 51.6383611, -0.1505121 51.638047, -0.1502909 51.637851, -0.1492469 51.6374502, -0.1488865 51.6371644, -0.1494686 51.6366555, -0.1502535 51.6363536, -0.1503325 51.636381, -0.1505598 51.6362496, -0.150818 51.6364154, -0.1510244 51.6363034, -0.1511612 51.6363897, -0.1511747 51.6363826, -0.1512574 51.6363536, -0.1514236 51.6366476, -0.1514394 51.6366755, -0.1517641 51.636994, -0.1520244 51.6372493, -0.1522403 51.6374353, -0.1524321 51.6375643))",,,,golf_course,Oakhill 9 Hole Pitch and Putt,"[13807607, 5012399939, 5012399940, 7878369367, 5012498075, 5012498076, 7880573207, 5012498077, 3955302618, 86123843, 86123845, 1373682003, 5012399926, 5012399927, 5012399928, 1373682058, 5012399929, 5012399930, 7947635908, 5012399932, 86123850, 1708980056, 86123851, 13807607]",,,,,,,,,,http://www.oakhillgolf.co.uk/,,,,,,,,,,,,,,,,,,,,,,,
"POLYGON ((0.0759792 51.4554316, 0.0756222 51.4558387, 0.0753283 51.4562558, 0.0752601 51.4564788, 0.0755505 51.4568088, 0.0760192 51.4577206, 0.0762306 51.457979, 0.0765205 51.4582048, 0.0750618 51.4581449, 0.0734348 51.4580252, 0.0736094 51.4566255, 0.0693826 51.4545085, 0.0666788 51.4536133, 0.067539 51.4523208, 0.0684672 51.4524963, 0.0685939 51.4522829, 0.0687437 51.4521207, 0.0698291 51.452171, 0.0708038 51.4529318, 0.0715925 51.4531241, 0.0726119 51.4536649, 0.0730232 51.4540851, 0.0732931 51.4541821, 0.0738372 51.4547557, 0.0739452 51.4548256, 0.0745533 51.4550724, 0.0748016 51.4551368, 0.0750687 51.4551758, 0.075767 51.4552279, 0.0759137 51.4552935, 0.0759792 51.4554316))",,,,golf_course,Eltham Warren Golf Club,"[88264196, 9600682460, 88264197, 9600682461, 416334770, 9600682462, 9600682463, 88264199, 88264200, 88264201, 88264202, 88264204, 88264186, 88264188, 2459776504, 418312992, 418312994, 88264190, 88264192, 412503912, 412503911, 412503910, 412503909, 9600682455, 412503908, 9600682456, 412503907, 412503906, 9600682457, 412503905, 88264196]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"POLYGON ((-0.315057 51.5734062, -0.320024 51.5720405, -0.3185612 51.5705056, -0.3186163 51.5704647, -0.3191102 51.5702608, -0.3192452 51.5701872, -0.319552 51.5700701, -0.3196254 51.5700134, -0.3199524 51.569861, -0.3200744 51.5698802, -0.320406 51.5700804, -0.3211013 51.5697153, -0.3212718 51.5695835, -0.321612 51.5694371, -0.3220543 51.5697989, -0.3230351 51.5710692, -0.3229888 51.5711496, -0.3228777 51.5712089, -0.3229446 51.5712813, -0.3230497 51.5712682, -0.3231821 51.5712908, -0.3232353 51.57134, -0.3243909 51.572925, -0.3245115 51.5730908, -0.3245546 51.5732595, -0.3237781 51.5734834, -0.3233412 51.5736322, -0.3226555 51.5732817, -0.3221827 51.5734788, -0.321903 51.5736535, -0.3217764 51.5739169, -0.3212284 51.5738662, -0.3210138 51.5738795, -0.3208944 51.5738812, -0.3207187 51.5738553, -0.3206367 51.5738619, -0.3205216 51.5738712, -0.3203687 51.5738695, -0.3186467 51.5737978, -0.3176373 51.5737927, -0.3160054 51.5737704, -0.3156031 51.5737838, -0.3153734 51.5737907, -0.3151593 51.5738004, -0.3151 51.5735173, -0.3150858 51.5734495, -0.315057 51.5734062))",,,,golf_course,Bigshots (Northwick Park),"[2407162752, 2407162734, 90675224, 2724348664, 2724348658, 2724348654, 2724348651, 2724348645, 2724348637, 2724348641, 90675226, 2724348633, 2724348629, 90675227, 90675229, 8848620599, 8848620601, 8848620602, 8848620603, 8848620600, 8848620604, 8848620605, 2572200697, 90675231, 90675232, 90675212, 90675213, 90675214, 90675215, 2159933321, 90675216, 90675217, 4151811985, 4151811986, 4151811981, 4151811982, 4151811984, 4151811983, 7925045439, 7925045442, 7925045444, 7925045443, 4151811978, 7925045437, 9272418302, 2739273526, 2407162752]",,London Borough of Harrow,,HA1 3TZ,Watford Road,9 hole Par 29,9_hole,29,+44 20 8864 2020,https://www.bigshotsgolfuk.com/,,BigShots Golf Northwick Park,,,en:Playgolf Northwick Park,,,,,,,,,,,Bigshots (Northwick Park) Limited,,,,,,,
"POLYGON ((-0.0345658 51.3398739, -0.0346012 51.3398957, -0.0347995 51.3399236, -0.0349309 51.3399673, -0.0349849 51.3404667, -0.0351838 51.3410492, -0.0353333 51.3412252, -0.0353428 51.3414854, -0.0353467 51.3415293, -0.0353521 51.341857, -0.0353909 51.3419645, -0.0354051 51.3421812, -0.0353592 51.3423324, -0.0353606 51.3423666, -0.0353881 51.3423954, -0.0355552 51.3424637, -0.0355355 51.3424905, -0.0355466 51.3424937, -0.0353548 51.3429389, -0.0351517 51.3431549, -0.0350401 51.3434314, -0.0349989 51.3434208, -0.0345422 51.3434983, -0.0339169 51.3434335, -0.0339213 51.343822, -0.0337181 51.3440867, -0.0339887 51.3448026, -0.0339992 51.3457832, -0.0335501 51.3459955, -0.033599 51.3461204, -0.033532 51.346224, -0.0333717 51.3462488, -0.0332126 51.3463252, -0.0332049 51.3463914, -0.0331728 51.3464265, -0.0331089 51.3464498, -0.0328222 51.3464622, -0.0326594 51.346454, -0.0322761 51.3462657, -0.0314665 51.3457187, -0.0314222 51.3456887, -0.0308122 51.3452356, -0.0303819 51.344916, -0.0302925 51.3449149, -0.0298842 51.3446459, -0.0296008 51.344477, -0.0289757 51.3440711, -0.0284826 51.3437012, -0.0280723 51.3433276, -0.0270998 51.3423699, -0.0267187 51.342042, -0.0263396 51.3417561, -0.0257527 51.3413293, -0.0249746 51.3407514, -0.0248666 51.3406712, -0.0247231 51.3405929, -0.0244443 51.3404408, -0.024319 51.3403725, -0.0239224 51.3400801, -0.0239594 51.3400046, -0.0243382 51.3393942, -0.0247522 51.3387284, -0.0249188 51.3385322, -0.0250679 51.3386111, -0.0252383 51.3385592, -0.0254669 51.3385122, -0.0257358 51.3385336, -0.0259797 51.3385435, -0.0261119 51.3385458, -0.0261774 51.3385365, -0.0265622 51.3384468, -0.0268898 51.3383872, -0.0271935 51.3383313, -0.0274469 51.3382708, -0.0276122 51.3382236, -0.0279009 51.3381642, -0.0282626 51.3381073, -0.0290583 51.3378243, -0.0292724 51.3377814, -0.0301363 51.3376348, -0.030357 51.3375822, -0.0307115 51.3374814, -0.0308136 51.3374653, -0.0310474 51.3374416, -0.0314968 51.337467, -0.0316845 51.3374503, -0.0319193 51.3374632, -0.0322986 51.337458, -0.0328216 51.3374137, -0.0329741 51.3374306, -0.033205 51.3374813, -0.0333623 51.3375213, -0.0340299 51.3386416, -0.0345658 51.3398739))",,,,golf_course,Championship Course,"[2269905729, 3377113713, 2269906048, 2269906070, 3377113720, 2269906123, 2269906147, 2269906155, 2269906176, 3377113732, 3377113733, 2269906212, 2269906218, 34054684, 2269906229, 89450577, 2269906234, 2269906237, 2269906248, 2269906252, 2269906254, 2269906253, 2714881363, 2714881362, 2714881369, 2714881373, 2714881384, 2714881454, 2714881481, 2714881501, 2714881523, 2714881527, 2714881541, 2714881547, 2714881552, 2714881557, 2714881560, 2714881559, 2714881530, 3949942211, 2714881450, 3949942206, 2714881390, 1934455712, 6328673382, 1934455704, 1934455700, 1934455695, 1934455690, 6328673381, 6328673380, 6328673379, 1934455641, 6328673378, 1934455627, 6328673377, 6328673376, 1934455615, 1267550495, 96779725, 2269905546, 2269905346, 34054697, 2269905319, 2269905309, 2269905285, 2269905298, 2269905301, 2269905303, 2269905299, 2269905245, 2269905238, 2269905228, 2269905220, 2269905212, 2269905202, 2269905186, 2269905131, 2269905125, 2269905113, 2269905103, 2269905093, 2269905088, 1806543224, 1806543100, 2269905081, 2269905087, 2269905085, 2269905065, 2269905073, 34054700, 3377113706, 3377113712, 2269905729]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
